.interp,.note.ABI-tag,.note.gnu.build-i,.gnu.hash,.dynsym,.dynstr,.rela.dyn,.rela.plt,.init,.plt,.text,.fini,.rodata,.eh_frame_hdr,.eh_frame,.init_array,.fini_array,.dynamic,.got,.got.plt,.data,.bss,.comment,.symtab,.strtab,.shstrtab,filesize,time
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004c5,000000000000000d,00000000000b6440,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,762904,0.048468828201293945
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004d5,000000000000000d,00000000000b7f68,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,771096,0.05426502227783203
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000b9a80,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,775192,0.038044214248657234
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000bb5e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,783384,0.039560794830322266
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000bd140,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,791576,0.037981510162353516
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000bece8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,799768,0.041090726852416985
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000c0880,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,803864,0.040674448013305664
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000c2468,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,812056,0.04321455955505371
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000485,000000000000000d,00000000000c4040,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,820248,0.050904512405395515
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000c5c68,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,828440,0.043361425399780266
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000c7880,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,832536,0.042530298233032234
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000c94e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,840728,0.04459714889526367
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000cb140,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,848920,0.04186558723449707
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000ccde8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,857112,0.045745849609375
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000cea80,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,861208,0.0449209213256836
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000d0768,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,869400,0.04627513885498047
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000d2440,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,877592,0.0433950424194336
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000d4168,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,885784,0.04787278175354004
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000d5e80,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,893976,0.0471038818359375
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000d7be8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,898072,0.04846858978271485
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000d9940,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,906264,0.04622364044189453
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000db6e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,914456,0.049358606338500984
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000dd480,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,922648,0.04961395263671875
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000df268,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,930840,0.05243754386901856
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000485,000000000000000d,00000000000e1040,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,939032,0.0587000846862793
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000e2e68,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,947224,0.05331897735595703
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000e4c80,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,955416,0.051549673080444336
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004e5,000000000000000d,00000000000e6ae8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,959512,0.07600283622741699
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000e8940,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,967704,0.050138235092163086
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000ea7e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,975896,0.05469059944152832
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000ec680,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,984088,0.05409073829650879
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000ee568,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,992280,0.055924654006958015
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000485,000000000000000d,00000000000f0440,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1000472,0.06214237213134765
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000495,000000000000000d,00000000000f2368,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1008664,0.07019734382629395
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000f4280,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1016856,0.056912899017333984
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000000f61e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1025048,0.05865645408630371
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000485,000000000000000d,00000000000f8140,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1033240,0.0658717155456543
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000495,000000000000000d,00000000000fa0e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1041432,0.07317900657653809
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000485,000000000000000d,00000000000fc080,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1049624,0.06830239295959473
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000475,000000000000000d,00000000000fe068,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1057816,0.06640863418579103
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000455,000000000000000d,0000000000100040,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1066008,0.08021211624145508
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000475,000000000000000d,0000000000102068,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1074200,0.06701445579528809
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000485,000000000000000d,0000000000104080,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1082392,0.06995177268981934
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000495,000000000000000d,00000000001060e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1090584,0.07703757286071777
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000485,000000000000000d,0000000000108140,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1098776,0.07057738304138184
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000495,000000000000000d,000000000010a1e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1106968,0.07824563980102539
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000010c280,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1115160,0.06267094612121582
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000010e368,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1123352,0.06518721580505371
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000485,000000000000000d,0000000000110440,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1131544,0.07345318794250487
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000495,000000000000000d,0000000000112568,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1139736,0.08112764358520508
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000114680,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1147928,0.0655975341796875
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000001167e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1156120,0.06763219833374022
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000118940,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1164312,0.06493520736694336
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000011aae8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1172504,0.0699307918548584
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000011cc80,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1184792,0.06847620010375978
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000011ee68,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1192984,0.07168841361999513
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000485,000000000000000d,0000000000121040,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1201176,0.08392667770385742
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000123268,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1209368,0.07283186912536621
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000125480,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1217560,0.0719444751739502
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000001276e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1225752,0.07402539253234862
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000129940,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1233944,0.07143855094909668
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000012bbe8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1242136,0.07497048377990723
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000012de80,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1254424,0.07473087310791016
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004b5,000000000000000d,0000000000130168,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1262616,0.09844446182250977
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000132440,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1270808,0.0714881420135498
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000134768,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1279000,0.07866716384887695
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000136a80,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1287192,0.07807111740112305
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000138de8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1299480,0.08060312271118164
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000013b140,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1307672,0.07580184936523438
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000013d4e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1315864,0.0828251838684082
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000013f880,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1324056,0.08116340637207031
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000495,000000000000000d,0000000000141c68,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1336344,0.10416507720947266
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000485,000000000000000d,0000000000144040,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1344536,0.10149192810058594
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000495,000000000000000d,0000000000146468,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1352728,0.10635137557983397
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000148880,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1360920,0.08455705642700195
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000014ace8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1373208,0.08833003044128418
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004b5,000000000000000d,000000000014d140,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1381400,0.11654901504516603
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004c5,000000000000000d,000000000014f5e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1389592,0.1286487579345703
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000151a80,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1397784,0.08855414390563965
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000153f68,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1410072,0.09154057502746582
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004b5,000000000000000d,0000000000156440,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1418264,0.11636137962341307
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004a5,000000000000000d,0000000000158968,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1426456,0.12077593803405763
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000015ae80,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1438744,0.09309673309326172
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000015d3e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1446936,0.09316134452819824
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000015f940,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1455128,0.08841967582702638
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000161ee8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1467416,0.09649920463562013
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000164480,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1475608,0.09528541564941406
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000166a68,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1483800,0.09782886505126953
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004a5,000000000000000d,0000000000169040,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1496088,0.13392901420593262
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000016b668,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1504280,0.10039615631103516
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000016dc80,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1516568,0.100175142288208
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000001702e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1524760,0.10257434844970703
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000172940,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1532952,0.09596109390258788
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000174fe8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1545240,0.10348629951477052
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000177680,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1553432,0.10309743881225586
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000179d68,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1565720,0.10590577125549316
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000017c440,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1573912,0.09710931777954103
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000017eb68,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1582104,0.10786104202270508
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000181280,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1594392,0.10715746879577637
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004b5,000000000000000d,00000000001839e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1602584,0.1410534381866455
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000186140,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1614872,0.10216140747070312
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000001888e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1623064,0.1144862174987793
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000018b080,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1635352,0.1111013889312744
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000495,000000000000000d,000000000018d868,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1643544,0.14149022102355954
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000485,000000000000000d,0000000000190040,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1655832,0.14924168586730954
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000495,000000000000000d,0000000000192868,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1664024,0.1446998119354248
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,0000000000195080,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1676312,0.11519217491149902
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000001978e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1684504,0.11729049682617188
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004c5,000000000000000d,000000000019a140,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1696792,0.15826082229614258
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004a5,000000000000000d,000000000019c9e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1704984,0.1543588638305664
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,000000000019f280,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1717272,0.12130618095397948
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000001a1b68,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1725464,0.12174701690673828
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004b5,000000000000000d,00000000001a4440,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1737752,0.15687894821166992
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004c5,000000000000000d,00000000001a6d68,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1750040,0.1787893772125244
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000001a9680,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1758232,0.12294697761535645
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000001abfe8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1770520,0.12537097930908206
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000001ae940,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1778712,0.11752915382385255
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004d5,000000000000000d,00000000001b12e8,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1791000,0.18333077430725095
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000001b3c80,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1803288,0.12746453285217285
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,0000000000000465,000000000000000d,00000000001b6668,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1811480,0.1300055980682373
000000000000001c,20,24,24,198,00000000000001b9,120,00000000000000c0,000000000000001b,90,00000000000004b5,000000000000000d,00000000001b9040,44,118,10,8,210,38,58,10,118,000000000000002b,750,00000000000003ed,103,1823768,0.1781620979309082
